"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
7,"log_HDL","SDHAF3",0.979183685358954,0.869732964910039,1,0.978860862184099,0.336973935058985
3,"log_HDL","SIDT1",0.917826697408259,0.598866544993682,0.766589777764755,0.978917623183428,0.489878453886279
16,"log_HDL","NUBP2",0.973103351227978,0.998483220541813,1,0.979071070634546,0.52179017958927
12,"log_HDL","METTL25",0.9539999999091,0.979285024630375,1,0.979504918938138,0.418116673420553
21,"log_HDL","ZBTB21",0.957952560508124,0.595959472245839,0.783953710027498,0.979533684909665,0.375096041724688
7,"log_HDL","FAM188B",0.965594761394698,0.901260747902154,1,0.9796108748445,0.284340747025711
1,"log_HDL","SMPDL3B",0.973889652618814,0.627779871339975,0.809481974823646,0.979758147298159,0.517944811843761
14,"log_HDL","SPTB",0.979998599030234,0.511642716038985,0.731466162591694,0.979884425873577,0.156873513623486
10,"log_HDL","C10orf54",0.928822591312259,0.656978626553665,0.82096785089044,0.980063873539883,0.72140556934906
14,"log_HDL","GOLGA5",1,0.843010934191246,1,0.980155134084196,0.650890429635046
15,"log_HDL","LINS1",0.967016389064045,0.789559011413669,1,0.980272296229271,0.740204153258599
12,"log_HDL","PRICKLE1",0.929860472960294,0.665276063223218,0.840163501183422,0.98049294246995,0.247091383018489
5,"log_HDL","C7",0.957391176743491,0.591852580592477,0.76346081637225,0.980605211818893,0.476756889114667
4,"log_HDL","HAUS3",1,0.658630326918048,0.795677588321183,0.980954365669718,0.309541573361547
5,"log_HDL","GPBP1",0.993970617059658,0.947995645813798,1,0.980995253667902,0.481426675614932
15,"log_HDL","IL16",0.913711941661231,0.440160926160775,0.602253695776855,0.981032590309414,0.534856548546484
14,"log_HDL","SYNE2",0.974528604509307,0.682161759710101,0.879228663638044,0.981259946562428,0.389243090184287
5,"log_HDL","SLC36A2",0.944257239593584,0.273754967124844,0.425195474429916,0.98133311436446,0.766530839455231
